"","Author","Source","Inhibitor","Name","ratetot","ratetot.source","ratefall","ratepreplantspring","rateatplantoremerg","ratesidedresspostemerg","ratesplit2","ratesplit3","apptime","split","dateN","datesplit","datesplit2","fallorspring","place","place2","slope","dateplant","dateharvest","state","country","county","LRR","MLRA","lat","lon","rot","till","MAP.worldclim..mm.","MAT","sseries","sclass","sorder","stext","stextgrp","sand","clay","pH","pHmeth","SOM","SOC","bulkdensity","WFPS","tempmax","tempmin","precipann","preciprep","precipest","irrig","irrigapp","drainage","n2o.days","n2o","n2o.source","n2o.n","n2o.sd","n2o.sd.source","n2o.se","n2o.se.source","n2o.per","n2o.yldsc","n2o.yldsc.source","n2o.yldsc.se","n2o.yldsc.se..source","yld","yield.source","yld.n","yld.sd","yld.sd.source","yld.se","yld.se.source","NUE","plotsize.m2","leach","leach.source","leach.n","leach.sd","leach.sd.source","leach.se","leach.se.source","leach.yldsc","leach.yldsc.se","reps","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"708","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",140,"paper",0,0,56,84,0,0,"at planting/sidedress","split","5/7/09","6/13/09","1/1/11","spring","broadcast","subsurface band","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.286,"graphclicks",5,0.943,"graphclicks","0.42","calc. from sd","28.62","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",140,"paper",0,0,54,84,0,0,"at planting/sidedress","split","5/7/09","6/13/09","1/1/11","spring","broadcast","subsurface band","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.862,"graphclicks",5,1.979,"graphclicks","0.89","calc. from sd","25.59","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Hatfield/Parkin 14","UAN","none","UAN",112,"paper",0,112,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.824,"graphclicks",5,1.556,"graphclicks","0.7","calc. from sd","22.72","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",112,"paper",0,112,0,0,0,0,"preplant","single","4/28/09","1/1/11","1/1/11","spring","broadcast","none","none","5/7/09","9/25/09","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",34,-5,1047,"539.5",750,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",7.956,"graphclicks",5,1.414,"graphclicks","0.63","calc. from sd","32.83","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",140,"paper",0,0,56,84,0,0,"at planting/sidedress","split","5/6/10","6/9/10","1/1/11","spring","broadcast","subsurface band","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.86,"graphclicks",5,1.33,"graphclicks","0.59","calc. from sd","46.17","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",140,"paper",0,0,54,84,0,0,"at planting/sidedress","split","5/6/10","6/9/10","1/1/11","spring","broadcast","subsurface band","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.289,"graphclicks",5,1.094,"graphclicks","0.49","calc. from sd","42.09","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","Hatfield/Parkin 14","UAN","none","UAN",112,"paper",0,112,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.438,"graphclicks",5,0.57,"graphclicks","0.25","calc. from sd","27.16","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","Hatfield/Parkin 14","UAN","NBPT","UAN+Agrotain",112,"paper",0,112,0,0,0,0,"preplant","single","4/17/10","1/1/11","1/1/11","spring","broadcast","none","none","5/6/10","9/2/10","Iowa","USA","Boone","M","103",42.05,-93.73,"CC","strip tilled",845,8.8,"Canisteo silty clay loam","fine-loamy, mixed, superactive, calcareous, mesicTypic Endoaquolls","Mollisol","clay loam","fine",18,31,6.9,".",4.9,2.84,1.3,".",33,-5,1357,"1093.8",1118,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",6.39,"graphclicks",5,2.187,"graphclicks","0.98","calc. from sd","26.73","630","N/A","","N/A","N/A","","N/A","","N/A","N/A","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Randall 12 Esp","UAN","none","UAN",112,"conv. from lbs/acre",0,112,0,0,0,0,"preplant","single","5/1/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/10/12","9/21/12","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,34,6.2,".",6.4,3.71,1.37,".",36,-5.5,708,"446",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.23,"report",4,0.78,"author","0.39","calc from sd","21.84","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","Randall 12 Esp","UAN","nitrapyrin","UAN+Instinct",112,"conv. from lbs/acre",0,112,0,0,0,0,"preplant","single","5/1/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/10/12","9/21/12","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,34,6.2,".",6.4,3.71,1.37,".",36,-5.5,708,"446",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.17,"report",4,0.53,"author","0.26","calc from sd","21.28","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","Randall 12 Esp","UAN","none","UAN",112,"conv. from lbs/acre",0,0,112,0,0,0,"at planting","single","5/15/12","1/1/11","1/1/11","spring","broadcast","none","none","5/10/12","9/21/12","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Webster clay loam","glacial till, fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,34,6.2,".",6.4,3.71,1.37,".",36,-5.5,708,"446",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",12.17,"report",4,0.36,"author","0.18","calc from sd","21.28","46.5","N/A","","N/A","N/A","","N/A","","N/A","N/A","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","Vetsch/Randall  11","UAN","none","UAN",134.4,"conv. from lbs/acre",0,0,134.4,0,0,0,"at planting","single","5/4/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/5/11","10/1/11","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Canisteo clay loam","Fine-loamy, mixed, superactive, calcareous, mesic Typic Endoaquolls","Mollisol","clay loam","fine",35.4,31,7.8,".",5.5,3.19,1.3,".",37.5,-5,751,"592.07",537,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.78,"report",3,0.77,"calc. from se","0.45","author","21.93","15.24","6.5","paper","3","0.173","calc. from se","0.1","paper",".",".","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","Vetsch/Randall  11","UAN","nitrapyrin","UAN+Instinct",134.4,"conv. from lbs/acre",0,0,134.4,0,0,0,"at planting","single","5/4/11","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/5/11","10/1/11","Minnesota","USA","Waseca","M","103",44.08,-93.52,"CS","tilled",789,6.5,"Canisteo clay loam","Fine-loamy, mixed, superactive, calcareous, mesic Typic Endoaquolls","Mollisol","clay loam","fine",35.4,31,7.8,".",5.5,3.19,1.3,".",37.5,-5,751,"592.07",537,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",8.47,"report",3,0.89,"calc. from se","0.51","author","19.6","15.24","6.9","paper","3","2.076","calc. from se","1.2","paper",".",".","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/12/12","9/14/12","Minnesota","USA","Le Sueur","M","103",44.371,-93.6878,"CS","tilled",755,6.4,"Mazaska silty clay loam","Fine, smectitic, mesic Vertic Argiaquolls","Mollisol","silty clay loam","fine",18.7,33.5,6.2,".",6,3.48,1.23,".",36,-5.5,708,"414.3",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.91,"paper",3,0.91,"calc. from se","0.53","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/12/12","9/14/12","Minnesota","USA","Le Sueur","M","103",44.371,-93.6878,"CS","tilled",755,6.4,"Mazaska silty clay loam","Fine, smectitic, mesic Vertic Argiaquolls","Mollisol","silty clay loam","fine",18.7,33.5,6.2,".",6,3.48,1.23,".",36,-5.5,708,"414.3",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.66,"paper",3,0.81,"calc. from se","0.47","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/11/12","9/7/12","Minnesota","USA","Waseca","M","103",43.9148,-93.6261,"CS","tilled",773,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",4.8,2.78,1.37,".",36,-5.5,708,"480.3",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.24,"paper",3,0.43,"calc. from se","0.25","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/11/12","9/7/12","Minnesota","USA","Waseca","M","103",43.9148,-93.6261,"CS","tilled",773,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,6,".",4.8,2.78,1.37,".",36,-5.5,708,"480.3",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.92,"paper",3,0.76,"calc. from se","0.44","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/12","9/14/12","Minnesota","USA","Le Sueur","M","103",44.2334,-93.703,"CS","tilled",765,6.5,"Lester-Esterville clay loam","Fine-loamy, mixed, superactive, mesic Mollic Hapludalfs, Sandy, mixed, mesic Typic Hapludolls","Mollisol","clay loam","fine",38.3,24,6.7,".",4.1,2.38,1.33,".",36,-5.5,708,"446.5",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.29,"paper",3,0.15,"calc. from se","0.09","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/1/12","9/14/12","Minnesota","USA","Le Sueur","M","103",44.2334,-93.703,"CS","tilled",765,6.5,"Lester-Esterville clay loam","Fine-loamy, mixed, superactive, mesic Mollic Hapludalfs, Sandy, mixed, mesic Typic Hapludolls","Mollisol","clay loam","fine",38.3,24,6.7,".",4.1,2.38,1.33,".",36,-5.5,708,"446.5",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.1,"paper",3,1.46,"calc. from se","0.84","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/24/12","9/10/12","Minnesota","USA","Waseca","M","103",43.9646,-93.609,"CS","tilled",776,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.7,".",5.4,3.13,1.4,".",36,-5.5,708,"502.9",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.11,"paper",3,0.72,"calc. from se","0.41","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/24/12","9/10/12","Minnesota","USA","Waseca","M","103",43.9646,-93.609,"CS","tilled",776,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.7,".",5.4,3.13,1.4,".",36,-5.5,708,"502.9",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.99,"paper",3,0.38,"calc. from se","0.22","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/23/12","9/29/12","Minnesota","USA","Waseca","M","103",44.1534,-93.5449,"CS","tilled",785,6.4,"Le Sueur clay loam","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","Mollisol","clay loam","fine",34,29,6.4,".",3.8,2.2,1.6,".",36,-5.5,708,"419.6",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.54,"paper",3,0.35,"calc. from se","0.2","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/11/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/23/12","9/29/12","Minnesota","USA","Waseca","M","103",44.1534,-93.5449,"CS","tilled",785,6.4,"Le Sueur clay loam","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","Mollisol","clay loam","fine",34,29,6.4,".",3.8,2.2,1.6,".",36,-5.5,708,"419.6",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.73,"paper",3,0.98,"calc. from se","0.57","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/12","9/18/12","Minnesota","USA","Waseca","M","103",44.0939,-93.5237,"CS","tilled",790,6.5,"Glencoe clay loam","Fine-loamy, mixed, superactive, mesic Cumulic Endoaquolls","Mollisol","clay loam","fine",35,27,7.2,".",11.7,6.79,1.4,".",36,-5.5,708,"446.8",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",13.99,"paper",3,0.38,"calc. from se","0.22","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","4/10/12","1/1/11","1/1/11","spring","broadcast incorp.","none","none","4/27/12","9/18/12","Minnesota","USA","Waseca","M","103",44.0939,-93.5237,"CS","tilled",790,6.5,"Glencoe clay loam","Fine-loamy, mixed, superactive, mesic Cumulic Endoaquolls","Mollisol","clay loam","fine",35,27,7.2,".",11.7,6.79,1.4,".",36,-5.5,708,"446.8",476,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",14.49,"paper",3,0.72,"calc. from se","0.41","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/15/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/14/13","10/18/13","Minnesota","USA","Waseca","M","103",43.9614,-93.6645,"CS","tilled",771,6.7,"Marna silty clay loam","Fine, smectitic, mesic Vertic Endoaquolls","Mollisol","silty clay loam","fine",7,39,5.7,".",5.5,3.19,1.25,".",37,-5,1006,"639.3",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.91,"paper",3,0.45,"calc. from se","0.26","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/15/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/14/13","10/18/13","Minnesota","USA","Waseca","M","103",43.9614,-93.6645,"CS","tilled",771,6.7,"Marna silty clay loam","Fine, smectitic, mesic Vertic Endoaquolls","Mollisol","silty clay loam","fine",7,39,5.7,".",5.5,3.19,1.25,".",37,-5,1006,"639.3",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.6,"paper",3,0.46,"calc. from se","0.27","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/16/13","10/18/13","Minnesota","USA","Waseca","M","103",43.9042,-93.6094,"CS","tilled",778,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.8,".",4.9,2.84,1.37,".",37,-5,1006,"668",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.03,"paper",3,0.24,"calc. from se","0.14","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/16/13","10/18/13","Minnesota","USA","Waseca","M","103",43.9042,-93.6094,"CS","tilled",778,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.8,".",4.9,2.84,1.37,".",37,-5,1006,"668",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.53,"paper",3,1.03,"calc. from se","0.59","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/14/13","10/13/13","Minnesota","USA","Waseca","M","103",43.9434,-93.6044,"CS","tilled",779,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.8,".",5.4,3.13,1.4,".",37,-5,1006,"639.3",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.73,"paper",3,1.02,"calc. from se","0.59","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/14/13","10/13/13","Minnesota","USA","Waseca","M","103",43.9434,-93.6044,"CS","tilled",779,6.7,"Webster clay loam","Fine-loamy, mixed, superactive, mesic Typic Endoaquolls","Mollisol","clay loam","fine",33.2,30.5,5.8,".",5.4,3.13,1.4,".",37,-5,1006,"639.3",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",11.79,"paper",3,0.29,"calc. from se","0.17","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/13/13","10/22/13","Minnesota","USA","Waseca","M","103",44.1508,-93.5236,"CS","tilled",785,6.4,"Le Sueur clay loam","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","Mollisol","clay loam","fine",34,29,5.9,".",5.4,3.13,1.6,".",37,-5,1006,"726.7",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",9.41,"paper",3,0.81,"calc. from se","0.47","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","Vetsch 12","UAN","nitrapyrin","UAN+Instinct",145.6,"conv. from lbs/acre",0,0,145.6,0,0,0,"at planting","single","5/13/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/13/13","10/22/13","Minnesota","USA","Waseca","M","103",44.1508,-93.5236,"CS","tilled",785,6.4,"Le Sueur clay loam","Fine-loamy, mixed, superactive, mesic Aquic Argiudolls","Mollisol","clay loam","fine",34,29,5.9,".",5.4,3.13,1.6,".",37,-5,1006,"726.7",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.29,"paper",3,0.51,"calc. from se","0.29","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","Vetsch 12","UAN","none","UAN",145.6,"conv. from lbs/acre",0,145.6,0,0,0,0,"preplant","single","5/12/13","1/1/11","1/1/11","spring","broadcast incorp.","none","none","5/24/13","10/24/13","Minnesota","USA","Waseca","M","103",44.0627,-93.5224,"CS","tilled",794,6.5,"Nicollet clay loam","Fine-loamy, mixed, superactive, mesic Aquic Hapludolls","Mollisol","clay loam","fine",35.4,31,6.2,".",4.8,2.78,1.35,".",37,-5,1006,"726.7",687,"rainfed","0","","N/A","N/A","","N/A","N/A","","N/A","","N/A","N/A",".","N/A",".",10.35,"paper",3,0.5,"calc. from se","0.29","author",".","371.6","N/A","","N/A","N/A","","N/A","","N/A","N/A","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
